dataset_source,hdf5_filename,sim,volume,is_nan,half_half_1_train,half_half_1_valid,half_half_2_train,half_half_2_valid,fold1_train,fold1_valid,fold2_train,fold2_valid,fold3_train,fold3_valid,fold4_train,fold4_valid
fullwave_abdominal_wall,fullwave_abdominal_wall_606_reg.hdf5,606,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_607_reg.hdf5,607,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_608_reg.hdf5,608,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_610_reg.hdf5,610,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_611_reg.hdf5,611,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_613_reg.hdf5,613,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_615_reg.hdf5,615,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_616_reg.hdf5,616,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_618_reg.hdf5,618,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_619_reg.hdf5,619,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_620_reg.hdf5,620,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_621_reg.hdf5,621,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_622_reg.hdf5,622,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_623_reg.hdf5,623,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_624_reg.hdf5,624,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_625_reg.hdf5,625,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_626_reg.hdf5,626,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_627_reg.hdf5,627,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_628_reg.hdf5,628,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_629_reg.hdf5,629,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_630_reg.hdf5,630,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_632_reg.hdf5,632,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_633_reg.hdf5,633,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_634_reg.hdf5,634,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_635_reg.hdf5,635,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_637_reg.hdf5,637,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_638_reg.hdf5,638,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_639_reg.hdf5,639,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_640_reg.hdf5,640,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_641_reg.hdf5,641,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_642_reg.hdf5,642,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_644_reg.hdf5,644,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_645_reg.hdf5,645,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_646_reg.hdf5,646,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_647_reg.hdf5,647,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_648_reg.hdf5,648,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_649_reg.hdf5,649,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_652_reg.hdf5,652,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_653_reg.hdf5,653,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_654_reg.hdf5,654,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_655_reg.hdf5,655,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_656_reg.hdf5,656,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_657_reg.hdf5,657,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_658_reg.hdf5,658,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_659_reg.hdf5,659,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_660_reg.hdf5,660,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_661_reg.hdf5,661,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_662_reg.hdf5,662,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_663_reg.hdf5,663,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_664_reg.hdf5,664,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_665_reg.hdf5,665,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_666_reg.hdf5,666,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_667_reg.hdf5,667,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_668_reg.hdf5,668,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_670_reg.hdf5,670,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_672_reg.hdf5,672,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_673_reg.hdf5,673,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_674_reg.hdf5,674,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_676_reg.hdf5,676,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_677_reg.hdf5,677,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_678_reg.hdf5,678,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_679_reg.hdf5,679,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_681_reg.hdf5,681,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_682_reg.hdf5,682,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_685_reg.hdf5,685,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_686_reg.hdf5,686,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_687_reg.hdf5,687,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_688_reg.hdf5,688,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_689_reg.hdf5,689,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_690_reg.hdf5,690,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_691_reg.hdf5,691,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_692_reg.hdf5,692,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_693_reg.hdf5,693,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_694_reg.hdf5,694,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_695_reg.hdf5,695,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_696_reg.hdf5,696,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_697_reg.hdf5,697,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_698_reg.hdf5,698,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_699_reg.hdf5,699,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_700_reg.hdf5,700,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_701_reg.hdf5,701,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_703_reg.hdf5,703,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_704_reg.hdf5,704,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_705_reg.hdf5,705,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_706_reg.hdf5,706,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_707_reg.hdf5,707,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_708_reg.hdf5,708,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_709_reg.hdf5,709,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_710_reg.hdf5,710,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_711_reg.hdf5,711,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_713_reg.hdf5,713,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_714_reg.hdf5,714,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_715_reg.hdf5,715,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_717_reg.hdf5,717,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_720_reg.hdf5,720,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_721_reg.hdf5,721,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_722_reg.hdf5,722,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_724_reg.hdf5,724,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_725_reg.hdf5,725,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_726_reg.hdf5,726,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_727_reg.hdf5,727,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_728_reg.hdf5,728,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_729_reg.hdf5,729,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_730_reg.hdf5,730,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_731_reg.hdf5,731,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_732_reg.hdf5,732,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_734_reg.hdf5,734,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_735_reg.hdf5,735,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_736_reg.hdf5,736,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_738_reg.hdf5,738,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_739_reg.hdf5,739,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_740_reg.hdf5,740,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_741_reg.hdf5,741,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_742_reg.hdf5,742,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_744_reg.hdf5,744,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_745_reg.hdf5,745,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_746_reg.hdf5,746,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_747_reg.hdf5,747,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_748_reg.hdf5,748,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_749_reg.hdf5,749,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_750_reg.hdf5,750,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_751_reg.hdf5,751,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_753_reg.hdf5,753,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_754_reg.hdf5,754,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_755_reg.hdf5,755,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_756_reg.hdf5,756,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_757_reg.hdf5,757,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_758_reg.hdf5,758,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_759_reg.hdf5,759,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_760_reg.hdf5,760,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_761_reg.hdf5,761,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_763_reg.hdf5,763,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_764_reg.hdf5,764,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_765_reg.hdf5,765,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_767_reg.hdf5,767,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_770_reg.hdf5,770,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_771_reg.hdf5,771,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_772_reg.hdf5,772,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_774_reg.hdf5,774,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_775_reg.hdf5,775,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_776_reg.hdf5,776,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_777_reg.hdf5,777,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_778_reg.hdf5,778,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_779_reg.hdf5,779,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_780_reg.hdf5,780,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_781_reg.hdf5,781,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_782_reg.hdf5,782,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_784_reg.hdf5,784,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_785_reg.hdf5,785,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_786_reg.hdf5,786,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_788_reg.hdf5,788,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_789_reg.hdf5,789,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_790_reg.hdf5,790,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_792_reg.hdf5,792,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_794_reg.hdf5,794,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_795_reg.hdf5,795,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_796_reg.hdf5,796,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_797_reg.hdf5,797,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_798_reg.hdf5,798,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_799_reg.hdf5,799,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_800_reg.hdf5,800,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_801_reg.hdf5,801,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_802_reg.hdf5,802,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_803_reg.hdf5,803,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_804_reg.hdf5,804,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_806_reg.hdf5,806,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall,fullwave_abdominal_wall_807_reg.hdf5,807,vishuman_abdwall_set_10,False,False,True,True,False,True,False,False,True,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_808_reg.hdf5,808,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall,fullwave_abdominal_wall_809_reg.hdf5,809,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_811_reg.hdf5,811,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_812_reg.hdf5,812,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_813_reg.hdf5,813,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall,fullwave_abdominal_wall_814_reg.hdf5,814,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall,fullwave_abdominal_wall_815_reg.hdf5,815,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
